_id,count,school,pincode,city
"sinpms,badal(184205)",1,"SINPMS,BADAL",184205,Udhampur
sant bal yajush barti vida mandir  dadwara(184205),1,Sant Bal Yajush Barti Vida Mandir  Dadwara,184205,Udhampur
sant bal yogeshwar bhartiya vidya mandir dadwara(184205),6,Sant Bal Yogeshwar Bhartiya Vidya Mandir Dadwara,184205,Udhampur
sant bal yogeshwer bhartiya vida mandir dadwara(184205),1,Sant Bal Yogeshwer Bhartiya Vida Mandir Dadwara,184205,Udhampur
sant bal yogeshwar bharatiya vidya mandir dadwara(184205),1,Sant bal yogeshwar Bharatiya Vidya Mandir Dadwara,184205,Udhampur
sant bal yogeshwar bhartiya vidya mandir(184205),1,Sant bal yogeshwar bhartiya Vidya mandir,184205,Udhampur
sant bal yogeshwar bhartiya dadwara(184205),1,Sant bal yogeshwar bhartiya dadwara,184205,Udhampur
sant bal yogeshwar bhartiya vidhya mandhir school(184205),2,Sant bal yogeshwar bhartiya vidhya mandhir school,184205,Udhampur
sbybvm sr.sec.school(184205),1,Sbybvm sr.sec.school,184205,Udhampur
sbyvms dadwara(184206),1,sbyvms Dadwara,184206,Kathua
school(184206),1,school,184206,Kathua
sant bal yogeshwar bhartiya vidya mandir  dadwara(184207),1,Sant Bal yogeshwar bhartiya vidya mandir  Dadwara,184207,
s. b. y. b. v. m. s. s. s. dadwara(184210),1,S. B. Y. B. V. M. S. S. S. Dadwara,184210,
sant bal yogeshwar bharitya vidya mandir dadwara(184210),1,Sant bal yogeshwar bharitya vidya mandir dadwara,184210,
sant bal yogeshwar bhartiya vidya mandir dadwara(184210),1,Sant bal yogeshwar bhartiya vidya mandir dadwara,184210,
"sant bal yogeshwar, dadwara(184210)",1,"Sant bal yogeshwar, dadwara",184210,
school(184210),1,School,184210,
bhartiya vidya mandir(184444),1,Bhartiya vidya mandir,184444,
govt spmr college of commerce jammu(185101),1,Govt SPMR College of Commerce Jammu,185101,Poonch
govt. spmr college of commerce(185101),3,Govt. Spmr college of commerce,185101,Poonch
rajdhani college university of delhi(185101),1,Rajdhani college University of Delhi,185101,Poonch
bvm high school dhangri rajouri(185123),1,BVM high School Dhangri Rajouri,185123,
maulana azad memorial college jammu(185135),1,Maulana Azad Memorial College Jammu,185135,Rajouri
sant bal yogeshwar bhartiyavidya mandir dadwara(185151),1,Sant Bal Yogeshwar BhartiyaVidya Mandir Dadwara,185151,Rajouri
spmr commerce college jammu(185152),1,SPMR COMMERCE COLLEGE JAMMU,185152,Rajouri
indo global college of engineering(185153),1,INDO GLOBAL COLLEGE OF ENGINEERING,185153,Rajouri
govt maulana azad memorial college jammu(185155),1,Govt Maulana Azad Memorial College Jammu,185155,Rajouri
gdc reasi(185203),2,GDC Reasi,185203,Reasi
gdc pouni(185203),1,GDC pouni,185203,Reasi
sant bal yogeshwar bhartiya vidhya mandir(185203),1,Sant bal yogeshwar bhartiya vidhya mandir,185203,Reasi
ignou(185211),1,IGNOU,185211,Poonch
kashmir university(185211),2,Kashmir University,185211,Poonch
bgsbu rajouri(185212),1,BGSBU Rajouri,185212,Rajouri
ignou(185212),1,Ignou,185212,Rajouri
indira gandhi national open university(185212),1,Indira Gandhi National open University,185212,Rajouri
mam college jammu(185212),1,MAM COLLEGE JAMMU,185212,Rajouri
mam pg college jammu(185212),1,MAM PG college jammu,185212,Rajouri
kvs(185228),1,Kvs,185228,
maulana azad memorial college jammu(185233),1,Maulana Azad Memorial college jammu,185233,Rajouri
tsn reasi(185233),1,TSN reasi,185233,Rajouri
lakshmi narain college of technology(185855),1,Lakshmi Narain College of Technology,185855,
svm barnala(188201),1,Svm barnala,188201,
skuast kashmir(190003),1,Skuast kashmir,190003,Srinagar
the mallinson school(190005),1,THE MALLINSON SCHOOL,190005,Srinagar
skuast -k(190006),1,Skuast -k,190006,Srinagar
the mallinson  school(190015),1,The Mallinson  School,190015,Srinagar
the mallinson school(190015),3,The Mallinson school,190015,Srinagar
skuast-k(190025),1,SKUAST-K,190025,Srinagar
saraswati vdya mandir inter college(190276),2,Saraswati vdya mandir inter college,190276,
sri ram dayal vivekananda junior college(1910),1,Sri Ram Dayal Vivekananda junior college,1910,
maharishi vidya mandir bhtera balaghat(19102008),1,Maharishi Vidya Mandir bhtera Balaghat,19102008,
mvpsunrise school(191120),1,MVPsunrise school,191120,
iit delhi(191121),1,IIT Delhi,191121,Srinagar
shree r. j. h. high school(191200),1,Shree R. J. H. High school,191200,
a. r. burla mahila  mahavidyalay(191203),1,A. R. Burla Mahila  Mahavidyalay,191203,
kukadi valley public school(191207),1,Kukadi valley public school,191207,
kelvanimandal arts college(191208),1,Kelvanimandal arts college,191208,
shree r.j.h. high school(191208),1,Shree R.J.H. High school,191208,
carmel convent h.s school(191682),1,Carmel Convent H.S School,191682,
robindar nath bed college(191819),1,Robindar nath bed college,191819,
kv no 2 bsf indore(191855888),4,kV no 2 BSF Indore,191855888,
kendriya vidyalaya(191919),1,Kendriya Vidyalaya,191919,
school(191919),1,school,191919,
dav(19192429),1,Dav,19192429,
saraswati shiksha mahavidhyalay(191998),1,Saraswati shiksha mahavidhyalay,191998,
sunrise school vadner bhairav(192002),1,Sunrise school vadner bhairav,192002,
surevin international school(192008),1,Surevin international school,192008,
rimt university(192121),1,Rimt University,192121,Pulwama
govt amarsingh college srinagar(192122),2,Govt amarsingh college srinagar,192122,Pulwama
rimt(192123),2,RIMT,192123,Pulwama
rimt university(192123),1,RIMT UNIVERSITY,192123,Pulwama
jnv phalahi(192129),1,JNV Phalahi,192129,Anantnag
govt degree college boys anantnag(192211),1,Govt Degree college boys Anantnag,192211,Anantnag
shemstar international school(192212),1,Shemstar International School,192212,Anantnag
rimt university(192231),1,RIMT UNIVERSITY,192231,Kulgam
indhra gandhi national open university(192301),1,Indhra Gandhi National Open University,192301,Pulwama
amar singh college srinagar(192303),1,Amar singh college srinagar,192303,Pulwama
rimt university mandi gobindgarh(192303),1,Rimt University Mandi gobindgarh,192303,Shopian
g. b. s. s. school no 2(192540),1,G. B. S. S. SCHOOL NO 2,192540,
skuast kashmir(193103),1,Skuast Kashmir,193103,Baramulla
rimt university(193222),1,Rimt University,193222,Kupwara
sinpms(193302),1,SINPMS,193302,Kupwara
indra gandhi open university(193402),1,Indra gandhi open university,193402,Baramulla
rimt university(193402),1,Rimt University,193402,Baramulla
skuast kashmir(193411),1,SKUAST Kashmir,193411,Budgam
women's christian college(193728),1,Women's Christian college,193728,
agriculture science college(194101),1,Agriculture science college,194101,Leh Ladakh
grnsvbm(194716),1,GRNSVBM,194716,
saraswati vidya mandir(194719),1,Saraswati Vidya mandir,194719,
h s school jasondi(197346),1,H s school jasondi,197346,
vivekananda vidyalaya(197600),1,Vivekananda Vidyalaya,197600,
sardha(197878),1,Sardha,197878,
clvpsvmic pilibhit(197979),1,CLVPSVMIC PILIBHIT,197979,
bal seva english medium(198000),1,Bal Seva English medium,198000,
केंद्र विद्यालय नागपूर(198000),1,केंद्र विद्यालय नागपूर,198000,
hermann gmeiner school(198201),1,Hermann Gmeiner school,198201,
ibl public school(198222),1,Ibl public school,198222,
pai ka school(198228),1,Pai ka school,198228,
osdav public school(198412),1,Osdav public school,198412,
"g.s.k.v avantika sector 1, rohini(198419)",1,"G.S.K.V AVANTIKA SECTOR 1, ROHINI",198419,
o.s.d.a.v public school(19841984),2,O.S.D.A.V public school,19841984,
sbvm(198429),1,SBVM,198429,
avm senior secondary school beawar(198431),1,Avm senior secondary school beawar,198431,
sarvahitkaari vidya mandir(198482),1,Sarvahitkaari Vidya Mandir,198482,
kendriya vidyalaya vijayawada no 1(1984932),1,Kendriya vidyalaya Vijayawada no 1,1984932,
sboa(19852008),1,Sboa,19852008,
sboa senior secondary(19852008),1,Sboa senior secondary,19852008,
sboa senior secondary school(19852008),1,Sboa senior secondary school,19852008,
kendriya vidyalaya mankhurd(198628),1,Kendriya Vidyalaya Mankhurd,198628,
kendriya vidhyala(198725),1,kendriya vidhyala,198725,
school(198765),1,School,198765,
g. r. n.s b.vidhya mandir baleshwar(198900),1,G. R. N.s b.vidhya mandir baleshwar,198900,
g.l.t saraswati bal mandir sr. sec. school(198900),1,G.L.T Saraswati Bal Mandir Sr. Sec. School,198900,
g.r.n.s.b.v.mandir balkeshwar(198900),1,G.r.n.s.b.v.mandir balkeshwar,198900,
nand lal geeta vidya mandir s.s. school.(198910),1,Nand lal geeta vidya mandir s.s. school.,198910,
kv 2(199101),1,kV 2,199101,
s.b.y.b.v.m .dadwara(199106),1,S.B.Y.B.V.M .Dadwara,199106,
sbybvm dadwara(199106),1,Sbybvm Dadwara,199106,
sbybvm dadwra(199106),1,Sbybvm Dadwra,199106,
m v p sunrise school(199194),1,M V P Sunrise school,199194,
sarvodaya vidyalya(199420),1,Sarvodaya Vidyalya,199420,
sarvodaya vidyalaya(199420),1,Sarvodaya vidyalaya,199420,
sangam international school(199500),1,Sangam international school,199500,
skv h block(199698),1,Skv h block,199698,
sarvhitkari model school(199706),1,Sarvhitkari Model School,199706,
js university(19981080),1,JS University,19981080,
sri tirupati bala ji mavidhyalaya(19981080),1,SRI TIRUPATI BALA Ji MAVIDHYALAYA,19981080,
sri(19981080),1,Sri,19981080,
collage(199953),1,Collage,199953,
gpw medak(2),2,GPW medak,2,
st clair high school(2),1,St Clair high school,2,
kamal model senior secondary school(20),1,Kamal model senior secondary school,20,
bright scholar(200000),1,Bright scholar,200000,
diet korba(200000),1,Diet korba,200000,
ganesh ram nagar(200000),1,Ganesh Ram Nagar,200000,
k.v nda(200000),1,K.V nda,200000,
lucknow public school(200000),1,Lucknow public school,200000,
saraswati vidhya mandir inter college(200000),1,Saraswati vidhya mandir inter college,200000,
saraswati vidya mandir sr sec school(200000),1,Saraswati vidya mandir sr sec school,200000,
kendriya vidyalaya saraikela(200002),1,Kendriya vidyalaya saraikela,200002,
ccs university(200005),1,Ccs university,200005,
bharateeya vidyanikethan(200010),1,Bharateeya vidyanikethan,200010,
kendriya vidyalaya(200025),1,Kendriya vidyalaya,200025,
sangam international school(200031),2,Sangam international school,200031,
army public school(200051),1,Army Public school,200051,
saraswati vidya mandir(200086),1,Saraswati Vidya Mandir,200086,Agra
balkeshwar agra(200200),1,Balkeshwar agra,200200,
g.r.n.s.b.v.m(200200),1,G.R.N.S.B.V.M,200200,
brilliant public school(200201),1,Brilliant Public School,200201,
brilliant public school aligarh(200201),1,Brilliant public school Aligarh,200201,
saraswati vidya mandir(200201),1,Saraswati Vidya Mandir,200201,
saraswati vidya mandir inter college(200201),2,Saraswati Vidya Mandir inter College,200201,
saraswati vidhya mandir inter college(200201),1,Saraswati vidhya mandir inter college,200201,
sarvodaya public school(200201),1,Sarvodaya public school,200201,
abc school(200210),1,ABC school,200210,
college of community science saifabad(200214),3,College of community science Saifabad,200214,
kendriya vidyalay(200300),1,Kendriya vidyalay,200300,
ignou(200302),1,IGNOU,200302,
aps public school(200426),2,Aps public school,200426,
nlk academy(200485),1,Nlk Academy,200485,
shrimati indira gandhi college(200510),1,Shrimati Indira Gandhi college,200510,
a. r. burla mahila varishta mahavidyalay(200513),1,A. R. Burla mahila varishta mahavidyalay,200513,
rt 30 vv(200566),1,rt 30 vv,200566,
g.g.s.s.s mb road pushp vihar(200610),1,G.G.S.S.S MB Road pushp vihar,200610,
kikani vidya mandir school cbse(200627),1,Kikani Vidya mandir school cbse,200627,
kendriya vidyalaya (rhe)(200700),1,Kendriya vidyalaya (RHE),200700,
sarvodaya kanya vidyalaya no-2(200719),1,Sarvodaya Kanya vidyalaya No-2,200719,
g.r.n.s.b.v.m(200801),2,G.R.N.S.B.V.M,200801,
"karam devi memorial academy, s1 barra(2008022)",1,"Karam Devi Memorial Academy, S1 Barra",2008022,
k.v.s no.1 vijayawada(200810),1,K.V.S no.1 Vijayawada,200810,
k.v.s. no.1 vijayawada(200810),1,K.V.S. no.1 Vijayawada,200810,
r.r. gita bal bharti public school(200810),2,R.R. Gita Bal Bharti Public School,200810,
chinmaya vidyalaya(200819),1,Chinmaya vidyalaya,200819,
ganesh ram nagar saraswati shishu mandir(200825),1,Ganesh ram nagar saraswati shishu mandir,200825,
ganesh ram nagra(200825),1,Ganesh ram nagra,200825,
ganesh ram nagar sbvm(200869),2,Ganesh ram nagar sbvm,200869,
kvs no 1 afs pune lohegaon(200912),1,Kvs No 1 afs pune Lohegaon,200912,
sree vidyanikethan international school(200912),1,Sree vidyanikethan international school,200912,
samford senior secondary school(200913),2,Samford senior secondary school,200913,
kendriya vidyalaya no.1(200914),1,Kendriya vidyalaya no.1,200914,
kvs(20092009),1,Kvs,20092009,
school(20092009),1,School,20092009,
prem dham sarvhitkari vidya mandir(200921),2,Prem dham sarvhitkari Vidya mandir,200921,
gd goenka international school(2010009),1,GD Goenka International school,2010009,
army public school varanasi(201001),1,Army public school varanasi,201001,Ghaziabad
ccs university(201001),1,CCS UNIVERSITY,201001,Ghaziabad
delhi college of arts and commerce(201001),3,Delhi College Of Arts And Commerce,201001,Ghaziabad
delhi mar thoma public school(201001),1,Delhi Mar Thoma Public School,201001,Ghaziabad
dolphin public school(201001),2,Dolphin public school,201001,Ghaziabad
g d goenka international school(201001),1,G D Goenka international school,201001,Ghaziabad
g. d goenka international school(201001),2,G. D Goenka International School,201001,Ghaziabad
government girls inter college(201001),1,Government girls inter college,201001,Ghaziabad
hanuman prasad dhanuka vrindavan(201001),1,Hanuman Prasad dhanuka vrindavan,201001,Ghaziabad
indirapuram public school(201001),2,Indirapuram public school,201001,Ghaziabad
indrapuram public school(201001),1,Indrapuram public school,201001,Ghaziabad
kendriya vidayalaya kv a.m.c lko(201001),1,Kendriya vidayalaya kv a.m.c lko,201001,Ghaziabad
kv nfc  vigyan vihar(201001),1,Kv NFC  vigyan vihar,201001,Ghaziabad
lalsa international school(201001),1,Lalsa international school,201001,Ghaziabad
sandila lions public school(201001),1,Sandila lions public school,201001,Ghaziabad
sanskar the co- educational school(201001),1,Sanskar The co- educational school,201001,Ghaziabad
santosh deemed to be university(201001),1,Santosh Deemed to be University,201001,Ghaziabad
saraswati vidhya mandir inter college(201001),1,Saraswati Vidhya Mandir Inter College,201001,Ghaziabad
sk eknath skv(201001),1,Sk eknath skv,201001,Ghaziabad
st lawrence public sr sec school(201001),1,St Lawrence Public Sr Sec School,201001,Ghaziabad
st.eknath skv(201001),1,St.eknath SKV,201001,Ghaziabad
step up school(201001),3,Step Up School,201001,Ghaziabad
parmeshwari devi dhanuka vrindavan(201001),1,parmeshwari Devi Dhanuka vrindavan,201001,Ghaziabad
bharati college du(201002),1,BHARATI COLLEGE DU,201002,Ghaziabad
"bharati college, university of delhi(201002)",2,"Bharati College, University of Delhi",201002,Ghaziabad
dcac(201002),1,DCAC,201002,Ghaziabad
delhi mar thoma public school ghaziabad(201002),2,DELHI MAR THOMA PUBLIC SCHOOL GHAZIABAD,201002,Ghaziabad
delhi mar thoma public school(201002),4,Delhi Mar Thoma public school,201002,Ghaziabad
delhi college of arts and commerce(201002),1,Delhi college of arts and commerce,201002,Ghaziabad
first step pre school(201002),1,FIRST step pre school,201002,Ghaziabad
gurkul the school(201002),1,Gurkul The School,201002,Ghaziabad
hansraj smarak school(201002),1,Hansraj Smarak School,201002,Ghaziabad
iimtu(201002),1,IIMTU,201002,Ghaziabad
indirapuram public school(201002),2,Indirapuram Public School,201002,Ghaziabad
j l nehru girls public school(201002),1,J L Nehru girls public school,201002,Ghaziabad
kendriya vidyalaya sangathan(201002),1,Kendriya Vidyalaya Sangathan,201002,Ghaziabad
kendriya vidyalaya(201002),3,Kendriya vidyalaya,201002,Ghaziabad
maitreyi college(201002),1,Maitreyi college,201002,Ghaziabad
presidium school(201002),1,Presidium school,201002,Ghaziabad
sanskar the- co educational school(201002),1,SANSKAR The- co educational school,201002,Ghaziabad
sanskar co educational school(201002),1,Sanskar co educational school,201002,Ghaziabad
shobhit institute of engineering and technology(201002),1,Shobhit Institute of Engineering and Technology,201002,Ghaziabad
geeta bal bharti(201002),1,geeta bal bharti,201002,Ghaziabad
g.s. modern sr. secondary school(201003),1,G.S. MODERN SR. SECONDARY SCHOOL,201003,Ghaziabad
gs modern school(201003),6,Gs modern school,201003,Ghaziabad
gs modern sr sec school(201003),1,Gs modern sr sec school,201003,Ghaziabad
m.hd.c sarswati bal mandir(201003),1,M.HD.C sarswati bal mandir,201003,Ghaziabad
milton academy high junior school(201004),4,Milton Academy High Junior School,201004,Ghaziabad
motilal nehru college (delhi university)(201004),1,Motilal Nehru College (Delhi University),201004,Ghaziabad
shree ji baba saraswati vidya mandir(201004),1,Shree ji baba saraswati vidya mandir,201004,Ghaziabad
abbs(201005),1,ABBS,201005,Ghaziabad
bharati college delhi university(201005),1,BHARATI COLLEGE DELHI UNIVERSITY,201005,Ghaziabad
bharati college(201005),1,Bharati College,201005,Ghaziabad
block dilshad garden delhi-110095(201005),1,Block Dilshad Garden Delhi-110095,201005,Ghaziabad
delhi college of arts and commerce(201005),5,Delhi college of arts and commerce,201005,Ghaziabad
g.d.goenka public school(201005),2,G.D.Goenka Public School,201005,Ghaziabad
g.b.s.s.s. mondoli extension(201005),1,G.b.s.s.s. mondoli extension,201005,Ghaziabad
gbsss extension delhi mandoli 110093(201005),1,Gbsss extension Delhi mandoli 110093,201005,Ghaziabad
gbsss mandoli(201005),1,Gbsss mandoli,201005,Ghaziabad
hansraj smarak sr sec school(201005),1,HANSRAJ SMARAK SR SEC SCHOOL,201005,Ghaziabad
hrssss dilshad garden(201005),1,HRSSSS Dilshad garden,201005,Ghaziabad
hans raj smarak sr sec school(201005),1,Hans Raj Smarak SR sec school,201005,Ghaziabad
hans raj smarak  school(201005),1,Hans raj smarak  school,201005,Ghaziabad
hans raj smarak school(201005),2,Hans raj smarak school,201005,Ghaziabad
hansraj smarak senior secondary school(201005),4,Hansraj Smarak senior secondary school,201005,Ghaziabad
hansraj samarak senior secondary school(201005),1,Hansraj samarak senior secondary school,201005,Ghaziabad
hansraj samarak sr. sc. school(201005),1,Hansraj samarak sr. sc. school,201005,Ghaziabad
hansraj samarak sr.sec.school(201005),1,Hansraj samarak sr.sec.school,201005,Ghaziabad
hansraj smarak sr. sec. school(201005),1,Hansraj smarak SR. Sec. School,201005,Ghaziabad
hansraj smark senior secondary school(201005),2,Hansraj smark senior secondary school,201005,Ghaziabad
hill green(201005),1,Hill green,201005,Ghaziabad
hrssss dilshad garden delhi(201005),1,Hrssss dilshad garden delhi,201005,Ghaziabad
iimt university(201005),1,IIMT UNIVERSITY,201005,Ghaziabad
j&k block sant ek nath(201005),1,J&k block sant ek nath,201005,Ghaziabad
j&k स्कूल(201005),1,J&k स्कूल,201005,Ghaziabad
jsk(201005),1,JSK,201005,Ghaziabad
kendriya vidyalaya vigyan vihar(201005),1,KENDRIYA VIDYALAYA VIGYAN VIHAR,201005,Ghaziabad
kvsnfc(201005),1,KVSNFC,201005,Ghaziabad
kendriya vidyalaya n.f.c vigyan vihar(201005),1,Kendriya Vidyalaya N.F.C Vigyan Vihar,201005,Ghaziabad
kendriya vidyalaya nfc(201005),1,Kendriya vidyalaya NFC,201005,Ghaziabad
kendriya vidyalaya sangathan(201005),1,Kendriya vidyalaya sangathan,201005,Ghaziabad
mayo international school(201005),1,Mayo International School,201005,Ghaziabad
milton academy(201005),1,Milton Academy,201005,Ghaziabad
presidium(201005),3,Presidium,201005,Ghaziabad
rajdhani college(201005),1,Rajdhani college,201005,Ghaziabad
s.b.v. jhilmil(201005),1,S.B.V. Jhilmil,201005,Ghaziabad
s.t lawrence public sr. sec. school(201005),1,S.T Lawrence public sr. sec. School,201005,Ghaziabad
sbv j & k block dilshad garden delhi 95(201005),1,SBV J & K Block Dilshad garden Delhi 95,201005,Ghaziabad
skv government school(201005),1,SKV government school,201005,Ghaziabad
st.lawrance public sr.sec. school(201005),1,ST.Lawrance Public SR.SEC. SCHOOL,201005,Ghaziabad
saint lawrence sr sec public school(201005),1,Saint Lawrence Sr Sec Public School,201005,Ghaziabad
sant eknath sarvodaya kanya vidyalaya(201005),1,Sant Eknath Sarvodaya Kanya Vidyalaya,201005,Ghaziabad
sant eknath girls government school(201005),1,Sant eknath girls government school,201005,Ghaziabad
school(201005),1,School,201005,Ghaziabad
st lawrence sr secondary public school(201005),1,St Lawrence Sr Secondary Public School,201005,Ghaziabad
st lawrence public service sec school(201005),1,St Lawrence public service sec school,201005,Ghaziabad
st lawrence public sr sec school(201005),8,St Lawrence public sr sec school,201005,Ghaziabad
st lawrence senior secondry school(201005),1,St Lawrence senior secondry school,201005,Ghaziabad
st lawrence public school(201005),1,St lawrence public school,201005,Ghaziabad
st thomas school(201005),4,St thomas school,201005,Ghaziabad
st. ekhnath sarvodya kanya vidhalaya(201005),1,St. Ekhnath sarvodya kanya vidhalaya,201005,Ghaziabad
st. lps(201005),1,St. LPS,201005,Ghaziabad
st. lawerence public sr sec school(201005),1,St. Lawerence public Sr sec school,201005,Ghaziabad
st. lawrance senior secondary school(201005),1,St. Lawrance senior secondary school,201005,Ghaziabad
st. lawrence public sr.sec. school(201005),1,St. Lawrence Public Sr.Sec. School,201005,Ghaziabad
st. lawrence school(201005),1,St. Lawrence School,201005,Ghaziabad
st. lawrence sr sec school(201005),1,St. Lawrence Sr sec school,201005,Ghaziabad
st. lawrence public sr sec school(201005),5,St. Lawrence public Sr Sec school,201005,Ghaziabad
st. lawrence public sr sec. school(201005),1,St. Lawrence public Sr Sec. School,201005,Ghaziabad
st. lawrence public school(201005),3,St. Lawrence public school,201005,Ghaziabad
st. lawrence public sr. sec. school(201005),3,St. Lawrence public sr. sec. School,201005,Ghaziabad
